app_category,reviews_count,free_paid,age_rating,year,month,day,weekday,quarter,is_weekend,is_month_start,is_month_end,week_of_year,is_holiday_season,is_holiday,holiday_name,min_base_os_version,is_wear_os,is_version_range,app_name
FAMILY,"10,000,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Pocket Mortys
HEALTH_AND_FITNESS,"5,000,000+",Free,Everyone,2018,2,23,4,1,False,False,False,8,False,False,Not Holiday,4.1,False,False,"Ideal Weight, BMI Calculator"
FAMILY,"50,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Voice changer with effects
HEALTH_AND_FITNESS,"5,000,000+",Free,Everyone,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.1,False,False,Fitness & Bodybuilding
FINANCE,"100,000+",Free,Everyone,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.0,False,False,EU Mobile Money
BOOKS_AND_REFERENCE,"1,000+",Free,Everyone,2017,1,16,0,1,False,False,False,3,False,True,Martin Luther King Jr. Day,4.0,False,False,EU Charter
TRAVEL_AND_LOCAL,"50,000+",Free,Everyone,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.0,False,False,myLPG.eu
TRAVEL_AND_LOCAL,"1,000+",Paid,Everyone,2013,7,20,5,3,True,False,False,29,False,False,Not Holiday,2.2,False,False,YouCamp EU
PERSONALIZATION,"1,000+",Free,Everyone,2016,12,10,5,4,True,False,False,49,True,False,Not Holiday,2.3,False,False,Flag of European Union
PERSONALIZATION,"1,000+",Free,Everyone,2018,1,24,2,1,False,False,False,4,False,False,Not Holiday,4.0,False,False,Flag Of European Union LWP
COMMUNICATION,"5,000+",Free,Everyone,2017,1,6,4,1,False,False,False,1,False,False,Not Holiday,4.1,False,False,Council Voting Calculator
PERSONALIZATION,"10,000+",Paid,Everyone,2013,11,18,0,4,False,False,False,47,True,False,Not Holiday,2.1,False,False,EU Flags Live Wallpaper
BUSINESS,"10,000+",Free,Everyone,2018,6,1,4,2,False,True,False,22,False,False,Not Holiday,4.1,False,False,EU FTL Calculator
TRAVEL_AND_LOCAL,"50,000+",Free,Everyone,2018,1,16,1,1,False,False,False,3,False,False,Not Holiday,4.0,False,False,Passenger rights
PRODUCTIVITY,"10,000+",Free,Everyone,2018,4,12,3,2,False,False,False,15,False,False,Not Holiday,4.0,False,False,Eurostat Country Profiles
FAMILY,100+,Free,Everyone,2017,5,15,0,2,False,False,False,20,False,False,Not Holiday,4.1,False,False,My EU
GAME,500+,Free,Everyone,2016,3,2,2,1,False,False,False,9,False,False,Not Holiday,2.2,False,False,R-EU-READY
TRAVEL_AND_LOCAL,"100,000+",Free,Everyone,2018,6,28,3,2,False,False,False,26,False,False,Not Holiday,4.4,False,False,taxi.eu
BUSINESS,"10,000+",Free,Everyone,2017,5,11,3,2,False,False,False,19,False,False,Not Holiday,4.4,False,False,CVRIA
FAMILY,"1,000+",Free,Everyone,2018,3,6,1,1,False,False,False,10,False,False,Not Holiday,4.3,False,False,TAXLANDIA
SOCIAL,"1,000+",Free,Teen,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.4,False,False,European Solidarity Corps
COMMUNICATION,500+,Free,Everyone,2018,4,19,3,2,False,False,False,16,False,False,Not Holiday,4.1,False,False,Have your say on Europe
NEWS_AND_MAGAZINES,"1,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,4.1,False,False,Doorstep EU
BUSINESS,"50,000+",Free,Everyone,2017,9,18,0,3,False,False,False,38,False,False,Not Holiday,2.3,False,False,EURES - Your Job in Europe
LIFESTYLE,100+,Free,Everyone,2016,7,15,4,3,False,False,False,28,False,False,Not Holiday,4.1,False,False,EU Exit poll
TOOLS,"1,000+",Free,Everyone,2018,2,27,1,1,False,False,False,9,False,False,Not Holiday,4.1,False,False,Schengen/EU App
FAMILY,500+,Free,Everyone,2016,3,10,3,1,False,False,False,10,False,False,Not Holiday,2.3,False,False,Brexit EU
NEWS_AND_MAGAZINES,50+,Free,Everyone,2017,5,8,0,2,False,False,False,19,False,False,Not Holiday,4.1,False,False,EU Life Explorer
FAMILY,50+,Free,Everyone,2017,10,6,4,4,False,False,False,40,False,False,Not Holiday,4.4,False,False,daskal.eu
TRAVEL_AND_LOCAL,"10,000+",Paid,Everyone,2018,6,22,4,2,False,False,False,25,False,False,Not Holiday,4.1,False,False,Campervan.Guide Pro
BUSINESS,100+,Free,Everyone,2017,5,11,3,2,False,False,False,19,False,False,Not Holiday,4.1,False,False,Qserve EU MDR First Aid
MAPS_AND_NAVIGATION,"1,000,000+",Free,Everyone,2018,6,15,4,2,False,False,False,24,False,False,Not Holiday,4.0,False,False,Rail Planner Eurail/Interrail
MAPS_AND_NAVIGATION,"50,000+",Free,Everyone,2018,5,18,4,2,False,False,False,20,False,False,Not Holiday,4.0,False,False,ChargeHub - Find EV & Tesla Charging Stations
MAPS_AND_NAVIGATION,"100,000+",Free,Teen,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.0,False,False,PlugShare
MAPS_AND_NAVIGATION,"50,000+",Free,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,NEXTCHARGE - Charging Stations
MAPS_AND_NAVIGATION,"1,000+",Free,Everyone,2018,8,6,0,3,False,False,False,32,False,False,Not Holiday,5.0,False,False,EV Connect
MAPS_AND_NAVIGATION,"1,000+",Free,Everyone,2017,5,30,1,2,False,False,False,22,False,False,Not Holiday,4.1,False,False,EV Stations Hawaii
AUTO_AND_VEHICLES,"1,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,4.1,False,False,EV Trip Optimizer for Tesla
MAPS_AND_NAVIGATION,"5,000+",Free,Everyone,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,JuiceNet - Smart EV Charging
MAPS_AND_NAVIGATION,"10,000+",Free,Everyone,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,Zap-Map: EV charging points UK
MAPS_AND_NAVIGATION,"1,000+",Free,Everyone,2017,8,1,1,3,False,True,False,31,False,False,Not Holiday,4.1,False,False,EV Charging
PRODUCTIVITY,"1,000+",Free,Everyone,2017,10,16,0,4,False,False,False,42,False,False,Not Holiday,4.4,False,False,Simple EV Calc
MAPS_AND_NAVIGATION,100+,Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Electric Car Charging Points: Ev charger Stations
MAPS_AND_NAVIGATION,"1,000+",Free,Everyone,2018,1,25,3,1,False,False,False,4,False,False,Not Holiday,4.0,False,False,ELMO EV Charging
AUTO_AND_VEHICLES,100+,Free,Everyone,2018,3,23,4,1,False,False,False,12,False,False,Not Holiday,5.0,False,False,Bolt - EV Charging Service
TRAVEL_AND_LOCAL,"1,000+",Free,Everyone,2018,5,23,2,2,False,False,False,21,False,False,Not Holiday,4.1,False,False,To-U - free EV public charging
PHOTOGRAPHY,"1,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False,Light Meter - EV
TOOLS,"1,000+",Free,Everyone,2017,2,7,1,1,False,False,False,6,False,False,Not Holiday,2.3,False,False,EV Finder
LIFESTYLE,"5,000+",Free,Everyone,2018,7,13,4,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,EV Real Estate Search
LIFESTYLE,"5,000+",Free,Everyone,2015,3,4,2,1,False,False,False,10,False,False,Not Holiday,4.0,False,False,Ev Dizayn
MAPS_AND_NAVIGATION,"1,000+",Free,Everyone,2014,12,22,0,4,False,False,False,52,True,False,Not Holiday,2.3,False,False,Power Plug EV charger
FAMILY,"1,000,000+",Free,Everyone 10+,2017,8,2,2,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Builder Craft: House Building & Exploration
TOOLS,"1,000+",Free,Everyone,2015,11,8,6,4,True,False,False,45,True,False,Not Holiday,2.3,False,False,Texas Hold'em EV Calculator
TRAVEL_AND_LOCAL,"500,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.4,False,False,Bird - Enjoy The Ride
FAMILY,"100,000+",Free,Everyone,2018,1,16,1,1,False,False,False,3,False,False,Not Holiday,4.4,False,False,REV Robotic Enhance Vehicles
TOOLS,"1,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,EV Calculator
FAMILY,"5,000,000+",Free,Everyone,2018,1,25,3,1,False,False,False,4,False,False,Not Holiday,4.0,False,False,Home Decoration Game
FAMILY,"500,000+",Free,Everyone,2018,5,1,1,2,False,True,False,18,False,False,Not Holiday,4.1,False,False,PokeType - Dex
FAMILY,"1,000,000+",Free,Teen,2018,5,31,3,2,False,False,True,22,False,False,Not Holiday,4.0,False,False,Survival Forest : Survivor Home Builder
HOUSE_AND_HOME,"1,000,000+",Free,Everyone,2017,3,14,1,1,False,False,False,11,False,False,Not Holiday,2.3,False,False,Room Creator Interior Design
FAMILY,"100,000+",Free,Everyone,2018,5,29,1,2,False,False,False,22,False,False,Not Holiday,4.1,False,False,Doll House Design & Decoration 2: Girls House Game
TRAVEL_AND_LOCAL,"100,000+",Free,Everyone,2018,7,27,4,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,eCooltra: scooter sharing. Share electric scooters
FAMILY,"100,000+",Free,Teen,2018,3,28,2,1,False,False,False,13,False,False,Not Holiday,4.1,False,False,PeopleTV - Watch Celebrity News
TOOLS,100+,Free,Everyone,2016,12,3,5,4,True,False,False,48,True,False,Not Holiday,4.0,False,False,EW Widgets for Zooper
NEWS_AND_MAGAZINES,"10,000+",Free,Everyone,2017,6,1,3,2,False,True,False,22,False,False,Not Holiday,4.1,False,False,The List
FAMILY,"10,000+",Paid,Teen,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,4.4,False,False,European War 6: 1804
GAME,"5,000,000+",Free,Teen,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,Rescue Robots Survival Games
FAMILY,500+,Free,Everyone,2017,6,9,4,2,False,False,False,23,False,False,Not Holiday,4.4,False,False,Raytheon F-16 EW 360 VR
FAMILY,"10,000,000+",Free,Everyone,2017,9,7,3,3,False,False,False,36,False,False,Not Holiday,4.0,False,False,Pregnant Emergency Surgery
SOCIAL,"10,000+",Free,Teen,2018,7,13,4,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Eddsworld Amino
WEATHER,"100,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,5.0,False,False,Storm Shield
FAMILY,"10,000,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.2,False,False,TRANSFORMERS: Earth Wars
BEAUTY,"5,000+",Free,Everyone,2018,3,25,6,1,True,False,False,12,False,False,Not Holiday,4.0,False,False,Beard Live Camera Photo Editor
FAMILY,"5,000,000+",Free,Teen,2016,8,4,3,3,False,False,False,31,False,False,Not Holiday,2.3,False,False,No Pimple - Fun games
COMMUNICATION,"1,000,000+",Free,Everyone,2018,6,20,2,2,False,False,False,25,False,False,Not Holiday,4.0,False,False,Web Browser for Android
FAMILY,"10,000,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.1,False,False,OMG Gross Zit - Date Nightmare
GAME,"10,000,000+",Free,Everyone,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.0,False,False,Bike Race - Bike Blast Rush
FAMILY,"1,000,000+",Free,Everyone,2018,8,6,0,3,False,False,False,32,False,False,Not Holiday,4.1,False,False,Subway Simulator 3D
GAME,"5,000,000+",Free,Teen,2014,7,1,1,3,False,True,False,27,False,False,Not Holiday,2.1,False,False,ETERNITY WARRIORS 2
FAMILY,"100,000+",Paid,Teen,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.2,False,False,Deus Ex GO
PERSONALIZATION,"500,000+",Paid,Everyone,2013,7,27,5,3,True,False,False,30,False,False,Not Holiday,1.6,False,False,ADWLauncher 1 EX
PERSONALIZATION,"5,000,000+",Free,Everyone,2014,5,26,0,2,False,False,False,22,False,True,Memorial Day,2.0,False,False,GO Launcher EX UI5.0 theme
PERSONALIZATION,"50,000+",Paid,Everyone,2015,12,20,6,4,True,False,False,51,True,False,Not Holiday,2.1,False,False,Device Info Ex Live Wallpaper
WEATHER,"500,000+",Free,Everyone,2014,8,27,2,3,False,False,False,35,False,False,Not Holiday,2.2,False,False,GO Weather EX Theme White
TOOLS,"5,000+",Paid,Everyone,2015,3,14,5,1,True,False,False,11,False,False,Not Holiday,1.6,False,False,Advanced EX for HYUNDAI
WEATHER,"500,000+",Free,Everyone,2014,7,4,4,3,False,False,False,27,False,True,Independence Day,1.6,False,False,MIUI Style GO Weather EX
COMMUNICATION,"5,000+",Paid,Everyone,2014,7,26,5,3,True,False,False,30,False,False,Not Holiday,3.0,False,False,Remote EX for NISSAN
TOOLS,"1,000+",Paid,Everyone,2015,8,21,4,3,False,False,False,34,False,False,Not Holiday,1.6,False,False,Advanced EX for MITSUBISHI
TOOLS,"5,000+",Paid,Everyone,2015,3,14,5,1,True,False,False,11,False,False,Not Holiday,1.6,False,False,Advanced EX for KIA
TOOLS,"5,000+",Paid,Everyone,2015,3,14,5,1,True,False,False,11,False,False,Not Holiday,1.6,False,False,Advanced EX for NISSAN
TOOLS,"5,000+",Paid,Everyone,2015,3,5,3,1,False,False,False,10,False,False,Not Holiday,1.6,False,False,Advanced EX for FIAT
TOOLS,"5,000+",Paid,Everyone,2015,3,14,5,1,True,False,False,11,False,False,Not Holiday,1.6,False,False,Advanced EX for RENAULT
FAMILY,"1,000,000+",Free,Everyone 10+,2015,6,4,3,2,False,False,False,23,False,False,Not Holiday,2.2,False,False,Aurum Blade EX
HEALTH_AND_FITNESS,"1,000+",Free,Everyone,2018,6,28,3,2,False,False,False,26,False,False,Not Holiday,5.0,False,False,SCI-Ex
TOOLS,"100,000+",Free,Everyone,2012,6,27,2,2,False,False,False,26,False,False,Not Holiday,2.1,False,False,Papyrus Ex
PERSONALIZATION,"1,000,000+",Free,Everyone,2015,1,8,3,1,False,False,False,2,False,False,Not Holiday,1.6,False,False,GLASS GO Launcher EX Theme
WEATHER,"1,000,000+",Free,Everyone,2014,8,28,3,3,False,False,False,35,False,False,Not Holiday,2.2,False,False,Moonlight GO Weather EX
FAMILY,"500,000+",Free,Everyone,2016,3,4,4,1,False,False,False,9,False,False,Not Holiday,2.3,False,False,My Ex Girlfriend Comes Back
GAME,100+,Paid,Everyone,2016,11,21,0,4,False,False,False,47,True,False,Not Holiday,4.0,False,False,An Elite Warrior Ex
FAMILY,"100,000+",Free,Teen,2017,10,28,5,4,True,False,False,43,False,False,Not Holiday,3.0,False,False,Gods Wars Ex : Vampire
BOOKS_AND_REFERENCE,"100,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.0,False,False,BakaReader EX
LIFESTYLE,"50,000+",Free,Everyone 10+,2018,6,16,5,2,True,False,False,24,False,False,Not Holiday,4.1,False,False,Ex Quotes
PERSONALIZATION,500+,Paid,Everyone,2013,9,24,1,3,False,False,False,39,False,False,Not Holiday,1.6,False,False,GO Contacts EX Black & Grey
PERSONALIZATION,"5,000,000+",Free,Everyone,2015,1,8,3,1,False,False,False,2,False,False,Not Holiday,1.6,False,False,CYANOGEN GO Launcher EX Theme
BUSINESS,"1,000+",Free,Everyone,2015,10,21,2,4,False,False,False,43,False,False,Not Holiday,2.3,False,False,Ex Service Taxis
FAMILY,"5,000,000+",Free,Everyone 10+,2015,7,28,1,3,False,False,False,31,False,False,Not Holiday,2.3,False,False,S.O.L : Stone of Life EX
LIFESTYLE,"5,000+",Free,Everyone,2018,2,7,2,1,False,False,False,6,False,False,Not Holiday,4.0,False,False,How To Get Your Ex Back Fast
COMMUNICATION,"100,000+",Paid,Everyone,2014,1,15,2,1,False,False,False,3,False,False,Not Holiday,2.1,False,False,ExDialer PRO Key
TOOLS,100+,Paid,Everyone,2018,7,30,0,3,False,False,False,31,False,False,Not Holiday,4.0,False,False,Volume Control Ex
GAME,"5,000+",Free,Everyone,2016,3,15,1,1,False,False,False,11,False,False,Not Holiday,3.0,False,False,Virtual Dice EX
PERSONALIZATION,"50,000+",Free,Teen,2017,10,3,1,4,False,False,False,40,False,False,Not Holiday,2.3,False,False,Black Theme Go Launcher EX
BUSINESS,"10,000+",Free,Everyone,2018,4,4,2,2,False,False,False,14,False,False,Not Holiday,4.1,False,False,EY Events
BUSINESS,"1,000+",Free,Everyone,2017,11,27,0,4,False,False,False,48,True,False,Not Holiday,2.2,False,False,EY GlobalOne
FINANCE,"1,000+",Free,Everyone,2018,4,9,0,2,False,False,False,15,False,False,Not Holiday,6.0,False,False,EY TaxChat
FINANCE,"1,000+",Free,Everyone,2016,6,17,4,2,False,False,False,24,False,False,Not Holiday,4.0,False,False,EY Forensics
BUSINESS,"5,000+",Free,Everyone,2018,6,29,4,2,False,False,False,26,False,False,Not Holiday,4.1,False,False,EY India CFO Insights
PRODUCTIVITY,500+,Free,Everyone,2018,7,21,5,3,True,False,False,29,False,False,Not Holiday,2.1,False,False,EY ATL Fuel Calculator
TOOLS,"1,000+",Free,Everyone,2018,6,15,4,2,False,False,False,24,False,False,Not Holiday,2.1,False,False,Fuel Calculator for EY
BUSINESS,100+,Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.0,False,False,EY Digi India Personal Tax
FAMILY,500+,Free,Everyone,2016,5,4,2,2,False,False,False,18,False,False,Not Holiday,4.0,False,False,Pink Guy - Ey B0ss
FAMILY,"10,000+",Free,Everyone,2017,5,18,3,2,False,False,False,20,False,False,Not Holiday,4.0,False,False,Ey Sey Storytime រឿងនិទានតាឥសី
GAME,"10,000,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Eyes - The Scary Horror Game Adventure
BUSINESS,"1,000+",Free,Everyone,2017,10,12,3,4,False,False,False,41,False,False,Not Holiday,4.0,False,False,EY Oil & Gas
TOOLS,"1,000,000+",Free,Everyone,2018,1,7,6,1,True,False,False,1,False,False,Not Holiday,4.0,False,False,Third Eye
GAME,"10,000,000+",Free,Everyone,2018,7,11,2,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Jungle Monkey Run
COMMUNICATION,"100,000+",Free,Everyone,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.4,False,False,Everbridge
FAMILY,"100,000+",Free,Everyone,2016,9,29,3,3,False,False,False,39,False,False,Not Holiday,3.0,False,False,I am Dentist - Save my Teeth
COMMUNICATION,500+,Free,Everyone,2017,10,2,0,4,False,False,False,40,False,False,Not Holiday,4.1,False,False,Best Auto Call Recorder Free
TRAVEL_AND_LOCAL,"500,000+",Free,Everyone,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,5.0,False,False,Etihad Airways
SPORTS,"5,000,000+",Free,Everyone,2018,1,10,2,1,False,False,False,2,False,False,Not Holiday,2.1,False,False,Beach Volleyball 3D
SOCIAL,"1,000,000+",Free,Teen,2017,3,14,1,1,False,False,False,11,False,False,Not Holiday,4.0,False,False,EZ Video Download for Facebook
TOOLS,"500,000+",Free,Everyone,2018,1,8,0,1,False,False,False,2,False,False,Not Holiday,4.0,False,False,EZ Cleaner - Booster Optimizer
FAMILY,"1,000,000+",Free,Everyone 10+,2016,10,27,3,4,False,False,False,43,False,False,Not Holiday,2.3,False,False,EZ PZ RPG
PRODUCTIVITY,"10,000+",Free,Everyone,2018,7,27,4,3,False,False,False,30,False,False,Not Holiday,4.2,False,False,EZ Inspections
AUTO_AND_VEHICLES,"1,000+",Free,Everyone,2018,2,9,4,1,False,False,False,6,False,False,Not Holiday,4.3,False,False,EZ-ELD Update
PRODUCTIVITY,"50,000+",Free,Everyone,2014,11,14,4,4,False,False,False,46,True,False,Not Holiday,4.0,False,False,EZ Display
VIDEO_PLAYERS,"100,000+",Free,Everyone,2017,12,14,3,4,False,False,False,50,True,False,Not Holiday,4.4,False,False,EZ Web Video Cast | Chromecast
PHOTOGRAPHY,"100,000+",Free,Everyone,2017,8,31,3,3,False,False,True,35,False,False,Not Holiday,2.3,False,False,ez Share Android app
PRODUCTIVITY,"100,000+",Free,Everyone,2015,6,23,1,2,False,False,False,26,False,False,Not Holiday,3.2,False,False,EZ File Manager(Root Explorer)
VIDEO_PLAYERS,"10,000+",Free,Everyone,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,5.0,False,False,EZ-SEE
AUTO_AND_VEHICLES,"5,000+",Free,Everyone,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.3,False,False,EZ-ELD Driver App (Free)
GAME,"500,000+",Free,Everyone,2018,1,3,2,1,False,False,False,1,False,False,Not Holiday,4.0,False,False,Ez Mirror Match
PRODUCTIVITY,"1,000+",Free,Everyone,2016,7,8,4,3,False,False,False,27,False,False,Not Holiday,4.0,False,False,EZ Notes Lite
HEALTH_AND_FITNESS,"10,000+",Free,Everyone,2016,3,24,3,1,False,False,False,12,False,False,Not Holiday,3.0,False,False,Dream EZ
BUSINESS,"10,000+",Free,Everyone,2012,1,18,2,1,False,False,False,3,False,False,Not Holiday,2.1,False,False,Ez Texting
VIDEO_PLAYERS,"10,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,5.0,False,False,EZ TV Player
TOOLS,"50,000+",Free,Everyone,2017,8,10,3,3,False,False,False,32,False,False,Not Holiday,4.3,False,False,EZ-GUI Ground Station
PHOTOGRAPHY,"1,000,000+",Free,Teen,2018,1,12,4,1,False,False,False,2,False,False,Not Holiday,5.0,False,False,Ez iCam
TOOLS,"1,000+",Free,Everyone,2016,12,6,1,4,False,False,False,49,True,False,Not Holiday,4.3,False,False,E-Z App™ Train Control
TOOLS,"100,000+",Free,Everyone,2017,7,22,5,3,True,False,False,29,False,False,Not Holiday,4.0,False,False,EZ App Installer
TOOLS,"5,000+",Free,Everyone,2016,9,10,5,3,True,False,False,36,False,False,Not Holiday,2.3,False,False,EZ Pass
BUSINESS,"50,000+",Free,Everyone,2015,10,26,0,4,False,False,False,44,False,False,Not Holiday,4.0,False,False,EZ View
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2018,5,17,3,2,False,False,False,20,False,False,Not Holiday,4.4,False,False,EZ TAG Express
COMMUNICATION,"10,000+",Free,Everyone,2014,8,11,0,3,False,False,False,33,False,False,Not Holiday,2.2,False,False,EZ Wifi Notification
TOOLS,"5,000+",Free,Everyone,2017,8,21,0,3,False,False,False,34,False,False,Not Holiday,4.0,False,False,EZ-VPNGate
PRODUCTIVITY,"100,000+",Free,Everyone,2012,9,27,3,3,False,False,False,39,False,False,Not Holiday,2.2,False,False,EZ Switch Widget
FAMILY,"5,000+",Free,Everyone,2018,4,2,0,2,False,False,False,14,False,False,Not Holiday,3.0,False,False,EZ-Builder Mobile
TOOLS,"1,000+",Free,Everyone,2017,9,5,1,3,False,False,False,36,False,False,Not Holiday,4.3,False,False,EZ LED
FINANCE,"10,000+",Free,Everyone,2017,2,24,4,1,False,False,False,8,False,False,Not Holiday,4.1,False,False,F&M Bank - EZ Banking
LIFESTYLE,"100,000+",Free,Everyone,2017,1,27,4,1,False,False,False,4,False,False,Not Holiday,4.0,False,False,My EZ-Link Mobile
FINANCE,"1,000+",Free,Everyone,2018,1,13,5,1,True,False,False,2,False,False,Not Holiday,4.4,False,False,EZ Financial Calculator
BOOKS_AND_REFERENCE,"50,000+",Free,Everyone,2016,6,28,1,2,False,False,False,26,False,False,Not Holiday,4.1,False,False,EZ Quran
TOOLS,"5,000+",Free,Everyone,2017,9,12,1,3,False,False,False,37,False,False,Not Holiday,5.0,False,False,EZ Screenshot
TOOLS,"5,000+",Free,Everyone,2016,5,5,3,2,False,False,False,18,False,False,Not Holiday,6.0,False,False,EZ Utilities Extension
VIDEO_PLAYERS,"1,000+",Free,Everyone,2017,7,13,3,3,False,False,False,28,False,False,Not Holiday,5.0,False,False,EZ game screen recorder with audio 1080P
TOOLS,"100,000+",Free,Everyone,2015,11,9,0,4,False,False,False,46,True,False,Not Holiday,5.0,False,False,HTC Sense Input - FA
BUSINESS,"1,000,000+",Free,Everyone,2018,3,1,3,1,False,True,False,9,False,False,Not Holiday,4.1,False,False,Facebook Face to Face Events
BOOKS_AND_REFERENCE,"5,000+",Free,Everyone,2018,4,30,0,2,False,False,True,18,False,False,Not Holiday,4.0,False,False,FA Part 1 & 2 Past Papers Solved Free – Offline
GAME,"5,000+",Free,Teen,2017,6,6,1,2,False,False,False,23,False,False,Not Holiday,4.0,False,False,CNY Slots : Gong Xi Fa Cai 发财机
FAMILY,"1,000+",Free,Everyone,2014,11,21,4,4,False,False,False,47,True,False,Not Holiday,4.0,False,False,Il Coccodrillo Come Fa
TOOLS,"1,000,000+",Free,Everyone,2018,4,10,1,2,False,False,False,15,False,False,Not Holiday,4.0,False,False,Farsi Keyboard
SPORTS,"5,000,000+",Free,Everyone,2018,8,7,1,3,False,False,False,32,False,False,Not Holiday,4.1,False,False,Premier League - Official App
SOCIAL,"10,000,000+",Free,Everyone,2018,8,7,1,3,False,False,False,32,False,False,Not Holiday,4.1,False,False,Messenger Messenger
GAME,"10,000,000+",Free,Teen,2018,7,12,3,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Heart of Vegas™ Slots – Free Slot Casino Games
TOOLS,"1,000,000+",Free,Everyone,2018,7,30,0,3,False,False,False,31,False,False,Not Holiday,4.0,False,False,Authy 2-Factor Authentication
PHOTOGRAPHY,"10,000,000+",Free,Everyone,2018,5,17,3,2,False,False,False,20,False,False,Not Holiday,4.0,False,False,Facejjang
FAMILY,"10,000,000+",Free,Everyone,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.0,False,False,Block Puzzle - Wood Legend
SPORTS,"10,000,000+",Free,Everyone,2018,7,12,3,3,False,False,False,28,False,False,Not Holiday,4.3,False,False,Soccer 2018
SOCIAL,"1,000,000+",Free,Teen,2018,8,7,1,3,False,False,False,32,False,False,Not Holiday,4.4,False,False,Friendly for Facebook
TOOLS,"100,000+",Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,2.3,False,False,Mini for fb lite
SOCIAL,"1,000,000+",Free,Teen,2018,5,29,1,2,False,False,False,22,False,False,Not Holiday,4.1,False,False,Faster for Facebook Lite
FAMILY,"10,000+",Free,Everyone,2017,12,26,1,4,False,False,False,52,True,False,Not Holiday,4.0,False,False,Who Viewed My FB Profile
SOCIAL,"500,000+",Free,Teen,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.1,False,False,Profile Tracker - Who Viewed My Facebook Profile
TOOLS,"50,000+",Free,Everyone,2018,8,8,2,3,False,False,False,32,False,False,Not Holiday,4.0,False,False,Video Downloader For FB: Save FB Videos 2018
SOCIAL,"500,000+",Free,Everyone,2018,7,1,6,3,True,True,False,26,False,False,Not Holiday,4.1,False,False,Pink Color for Facebook
SOCIAL,"10,000,000+",Free,Everyone,2018,4,16,0,2,False,False,False,16,False,False,Not Holiday,4.1,False,False,Messenger
PHOTOGRAPHY,"100,000+",Free,Everyone,2014,3,9,6,1,True,False,False,10,False,False,Not Holiday,2.2,False,False,Cover Camera for FB
PRODUCTIVITY,"50,000+",Free,Everyone,2018,4,28,5,2,True,False,False,17,False,False,Not Holiday,4.2,False,False,MultiMessage for FB Messenger
BUSINESS,"5,000+",Free,Everyone,2018,5,17,3,2,False,False,False,20,False,False,Not Holiday,5.0,False,False,FB Live
SOCIAL,"100,000+",Free,Teen,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,5.0,False,False,Phoenix - Facebook & Messenger
