app_category,reviews_count,free_paid,age_rating,year,month,day,weekday,quarter,is_weekend,is_month_start,is_month_end,week_of_year,is_holiday_season,is_holiday,holiday_name,min_base_os_version,is_wear_os,is_version_range
TOOLS,"10,000+",Free,Everyone,2015,11,9,0,4,False,False,False,46,True,False,Not Holiday,5.0,False,False
WEATHER,"100,000+",Free,Everyone,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.2,False,False
PHOTOGRAPHY,100+,Free,Everyone,2015,7,11,5,3,True,False,False,28,False,False,Not Holiday,3.0,False,False
MAPS_AND_NAVIGATION,"5,000+",Free,Everyone,2016,2,17,2,1,False,False,False,7,False,False,Not Holiday,4.1,False,False
FAMILY,500+,Free,Everyone,2017,11,7,1,4,False,False,False,45,True,False,Not Holiday,4.1,False,False
HEALTH_AND_FITNESS,"100,000+",Paid,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,4.3,False,False
SPORTS,"10,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.0,False,False
TOOLS,"500,000+",Free,Everyone,2018,7,2,0,3,False,False,False,27,False,False,Not Holiday,4.0,False,False
WEATHER,"1,000,000+",Free,Everyone,2018,1,9,1,1,False,False,False,2,False,False,Not Holiday,4.4,False,False
SPORTS,"10,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.4,False,False
TOOLS,"50,000,000+",Free,Everyone,2018,8,6,0,3,False,False,False,32,False,False,Not Holiday,4.0,False,False
FAMILY,"10,000+",Paid,Everyone,2018,5,22,1,2,False,False,False,21,False,False,Not Holiday,2.2,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,7,14,5,3,True,False,False,28,False,False,Not Holiday,4.0,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,7,10,1,3,False,False,False,28,False,False,Not Holiday,4.0,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,7,27,4,3,False,False,False,30,False,False,Not Holiday,4.4,False,False
FAMILY,"1,000,000+",Free,Mature 17+,2018,1,21,6,1,True,False,False,3,False,False,Not Holiday,5.0,False,False
FAMILY,"10,000,000+",Free,Teen,2018,7,22,6,3,True,False,False,29,False,False,Not Holiday,4.4,False,False
SPORTS,"1,000,000+",Free,Everyone,2016,7,21,3,3,False,False,False,29,False,False,Not Holiday,2.3,False,False
FAMILY,"10,000,000+",Free,Everyone 10+,2016,6,21,1,2,False,False,False,25,False,False,Not Holiday,2.3,False,False
GAME,"50,000+",Free,Everyone,2018,2,13,1,1,False,False,False,7,False,False,Not Holiday,4.1,False,False
FAMILY,"10,000+",Paid,Everyone,2017,8,8,1,3,False,False,False,32,False,False,Not Holiday,2.3,False,False
GAME,"5,000,000+",Free,Mature 17+,2018,1,2,1,1,False,False,False,1,False,False,Not Holiday,4.1,False,False
GAME,"10,000,000+",Free,Everyone,2018,6,12,1,2,False,False,False,24,False,False,Not Holiday,4.4,False,False
TOOLS,"50,000+",Free,Everyone,2017,11,28,1,4,False,False,False,48,True,False,Not Holiday,4.0,False,False
TOOLS,"50,000+",Free,Everyone,2011,9,20,1,3,False,False,False,38,False,False,Not Holiday,2.1,False,False
TOOLS,"10,000,000+",Free,Everyone,2018,6,10,6,2,True,False,False,23,False,False,Not Holiday,2.3,False,False
MAPS_AND_NAVIGATION,"500,000+",Free,Everyone,2017,12,22,4,4,False,False,False,51,True,False,Not Holiday,4.0,False,False
TOOLS,"10,000+",Free,Everyone,2017,3,3,4,1,False,False,False,9,False,False,Not Holiday,3.0,False,False
TOOLS,"10,000+",Free,Everyone,2017,12,13,2,4,False,False,False,50,True,False,Not Holiday,4.1,False,False
PRODUCTIVITY,500+,Paid,Everyone,2016,11,3,3,4,False,False,False,44,True,False,Not Holiday,4.0,False,False
TOOLS,50+,Paid,Everyone,2018,5,3,3,2,False,False,False,18,False,False,Not Holiday,4.3,False,False
FAMILY,"500,000+",Free,Everyone,2018,5,23,2,2,False,False,False,21,False,False,Not Holiday,3.0,False,False
FAMILY,"1,000+",Free,Everyone,2014,6,17,1,2,False,False,False,25,False,False,Not Holiday,2.2,False,False
TOOLS,500+,Free,Everyone,2017,6,19,0,2,False,False,False,25,False,False,Not Holiday,4.4,False,False
BOOKS_AND_REFERENCE,500+,Paid,Everyone,2013,8,30,4,3,False,False,False,35,False,False,Not Holiday,2.1,False,False
MAPS_AND_NAVIGATION,"10,000+",Free,Everyone,2018,3,13,1,1,False,False,False,11,False,False,Not Holiday,4.1,False,False
BOOKS_AND_REFERENCE,"10,000+",Free,Everyone,2016,12,23,4,4,False,False,False,51,True,False,Not Holiday,4.1,False,False
BUSINESS,"10,000+",Free,Everyone,2018,7,21,5,3,True,False,False,29,False,False,Not Holiday,4.1,False,False
TOOLS,"5,000+",Free,Everyone,2017,6,1,3,2,False,True,False,22,False,False,Not Holiday,4.4,False,False
SOCIAL,"5,000+",Free,Teen,2017,6,25,6,2,True,False,False,25,False,False,Not Holiday,4.1,False,False
LIFESTYLE,100+,Free,Everyone,2017,8,31,3,3,False,False,True,35,False,False,Not Holiday,4.0,False,False
TOOLS,"10,000+",Free,Everyone,2018,1,19,4,1,False,False,False,3,False,False,Not Holiday,5.0,False,False
MAPS_AND_NAVIGATION,"10,000+",Free,Everyone,2017,4,12,2,2,False,False,False,15,False,False,Not Holiday,2.2,False,False
BUSINESS,100+,Free,Everyone,2018,3,20,1,1,False,False,False,12,False,False,Not Holiday,4.1,False,False
FAMILY,"100,000+",Free,Everyone,2018,3,29,3,1,False,False,False,13,False,False,Not Holiday,4.0,False,False
PHOTOGRAPHY,10+,Paid,Everyone,2017,10,20,4,4,False,False,False,42,False,False,Not Holiday,4.2,False,False
TOOLS,"5,000+",Free,Everyone,2016,4,25,0,2,False,False,False,17,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Free,Everyone,2018,7,4,2,3,False,False,False,27,False,True,Independence Day,4.1,False,False
GAME,"1,000+",Free,Everyone 10+,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,2.3,False,False
TOOLS,"10,000+",Free,Teen,2016,7,11,0,3,False,False,False,28,False,False,Not Holiday,4.1,False,False
FAMILY,"10,000,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
GAME,"5,000,000+",Free,Teen,2018,7,30,0,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
GAME,"10,000,000+",Free,Teen,2018,6,14,3,2,False,False,False,24,False,False,Not Holiday,4.0,False,False
FAMILY,"50,000+",Paid,Everyone 10+,2016,5,9,0,2,False,False,False,19,False,False,Not Holiday,4.0,False,False
GAME,"10,000+",Free,Everyone,2017,10,19,3,4,False,False,False,42,False,False,Not Holiday,4.0,False,False
FAMILY,"10,000,000+",Free,Everyone,2018,1,30,1,1,False,False,False,5,False,False,Not Holiday,4.1,False,False
GAME,"1,000,000+",Free,Everyone 10+,2018,8,7,1,3,False,False,False,32,False,False,Not Holiday,4.3,False,False
GAME,"1,000+",Free,Everyone,2017,12,25,0,4,False,False,False,52,True,True,Christmas Day,4.1,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,4,24,1,2,False,False,False,17,False,False,Not Holiday,4.0,False,False
COMICS,"5,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,5.0,False,False
GAME,500+,Free,Everyone,2018,5,22,1,2,False,False,False,21,False,False,Not Holiday,4.0,False,False
TOOLS,"50,000+",Free,Unrated,2012,2,27,0,1,False,False,False,9,False,False,Not Holiday,2.3,False,False
BOOKS_AND_REFERENCE,"1,000+",Free,Everyone,2015,6,8,0,2,False,False,False,24,False,False,Not Holiday,1.6,False,False
TOOLS,"1,000+",Free,Everyone,2016,9,21,2,3,False,False,False,38,False,False,Not Holiday,4.0,False,False
GAME,"10,000,000+",Free,Teen,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
TRAVEL_AND_LOCAL,"500,000+",Free,Everyone,2018,5,15,1,2,False,False,False,20,False,False,Not Holiday,4.1,False,False
FAMILY,100+,Free,Mature 17+,2017,11,2,3,4,False,False,False,44,True,False,Not Holiday,4.4,False,False
FAMILY,"5,000+",Free,Everyone,2017,3,11,5,1,True,False,False,10,False,False,Not Holiday,4.1,False,False
NEWS_AND_MAGAZINES,"100,000+",Free,Everyone,2018,3,29,3,1,False,False,False,13,False,False,Not Holiday,4.0,False,False
FAMILY,"5,000+",Free,Everyone,2017,10,12,3,4,False,False,False,41,False,False,Not Holiday,4.1,False,False
PHOTOGRAPHY,500+,Free,Everyone,2018,6,14,3,2,False,False,False,24,False,False,Not Holiday,4.1,False,False
TRAVEL_AND_LOCAL,"5,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.0,False,False
TRAVEL_AND_LOCAL,"5,000+",Paid,Everyone,2018,5,13,6,2,True,False,False,19,False,False,Not Holiday,4.1,False,False
LIFESTYLE,10+,Paid,Everyone,2016,5,29,6,2,True,False,False,21,False,False,Not Holiday,2.3,False,False
NEWS_AND_MAGAZINES,"5,000+",Free,Everyone 10+,2018,6,18,0,2,False,False,False,25,False,False,Not Holiday,4.4,True,False
AUTO_AND_VEHICLES,"10,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.2,False,False
COMMUNICATION,"5,000,000+",Free,Everyone,2018,5,19,5,2,True,False,False,20,False,False,Not Holiday,4.0,False,False
MAPS_AND_NAVIGATION,"5,000,000+",Free,Teen,2018,5,30,2,2,False,False,False,22,False,False,Not Holiday,4.0,False,False
GAME,"1,000,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.2,False,False
TOOLS,"50,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000,000+",Free,Everyone,2017,3,15,2,1,False,False,False,11,False,False,Not Holiday,2.3,False,False
TOOLS,"10,000,000+",Free,Everyone,2018,5,29,1,2,False,False,False,22,False,False,Not Holiday,4.0,False,False
GAME,"1,000,000+",Free,Everyone,2015,9,30,2,3,False,False,True,40,False,False,Not Holiday,2.3,False,False
FAMILY,"5,000,000+",Free,Everyone,2018,3,15,3,1,False,False,False,11,False,False,Not Holiday,2.3,False,False
PERSONALIZATION,"1,000,000+",Free,Everyone,2018,1,14,6,1,True,False,False,2,False,False,Not Holiday,4.0,False,False
GAME,"50,000,000+",Free,Everyone,2018,1,17,2,1,False,False,False,3,False,False,Not Holiday,2.1,False,False
TOOLS,"10,000,000+",Free,Everyone,2018,1,2,1,1,False,False,False,1,False,False,Not Holiday,1.6,False,False
FAMILY,"5,000,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
GAME,"10,000,000+",Free,Teen,2018,6,30,5,2,True,False,True,26,False,False,Not Holiday,4.1,False,False
FAMILY,"100,000+",Free,Everyone,2016,6,23,3,2,False,False,False,25,False,False,Not Holiday,2.3,False,False
FAMILY,"10,000+",Paid,Everyone 10+,2016,6,22,2,2,False,False,False,25,False,False,Not Holiday,2.3,False,False
BUSINESS,"1,000+",Free,Everyone,2017,10,26,3,4,False,False,False,43,False,False,Not Holiday,3.2,False,False
PHOTOGRAPHY,"10,000+",Free,Everyone,2018,2,15,3,1,False,False,False,7,False,False,Not Holiday,4.0,False,False
SPORTS,100+,Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.1,False,False
TOOLS,"50,000+",Free,Everyone,2018,5,30,2,2,False,False,False,22,False,False,Not Holiday,4.1,False,False
PARENTING,10+,Free,Everyone,2018,1,19,4,1,False,False,False,3,False,False,Not Holiday,4.2,False,False
PRODUCTIVITY,100+,Free,Everyone,2016,6,7,1,2,False,False,False,23,False,False,Not Holiday,4.4,False,False
MAPS_AND_NAVIGATION,"500,000+",Free,Everyone,2018,4,28,5,2,True,False,False,17,False,False,Not Holiday,4.0,False,False
TOOLS,100+,Paid,Everyone,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
TOOLS,"500,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.1,False,False
BOOKS_AND_REFERENCE,"1,000+",Free,Everyone,2017,7,22,5,3,True,False,False,29,False,False,Not Holiday,4.0,False,False
SHOPPING,"100,000+",Free,Everyone,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
SHOPPING,"10,000+",Paid,Everyone,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
SHOPPING,"10,000+",Free,Everyone,2018,7,1,6,3,True,True,False,26,False,False,Not Holiday,4.0,False,False
BUSINESS,50+,Paid,Everyone,2018,4,30,0,2,False,False,True,18,False,False,Not Holiday,4.0,False,False
TOOLS,"1,000+",Free,Everyone,2017,9,7,3,3,False,False,False,36,False,False,Not Holiday,4.1,False,False
SHOPPING,"1,000,000+",Free,Everyone,2018,6,19,1,2,False,False,False,25,False,False,Not Holiday,4.4,False,False
VIDEO_PLAYERS,"10,000+",Free,Everyone,2016,3,18,4,1,False,False,False,11,False,False,Not Holiday,4.0,False,False
TOOLS,"1,000+",Paid,Everyone,2016,7,9,5,3,True,False,False,27,False,False,Not Holiday,4.0,False,False
GAME,"1,000+",Free,Everyone,2017,4,8,5,2,True,False,False,14,False,False,Not Holiday,2.3,False,False
FAMILY,"10,000,000+",Free,Everyone,2017,6,16,4,2,False,False,False,24,False,False,Not Holiday,4.0,False,False
VIDEO_PLAYERS,"10,000+",Free,Everyone,2016,9,6,1,3,False,False,False,36,False,False,Not Holiday,4.4,False,False
BUSINESS,10+,Paid,Everyone,2014,6,30,0,2,False,False,True,27,False,False,Not Holiday,2.2,False,False
TOOLS,"1,000+",Free,Everyone,2018,2,20,1,1,False,False,False,8,False,False,Not Holiday,4.4,False,False
GAME,"1,000,000+",Free,Everyone,2017,1,14,5,1,True,False,False,2,False,False,Not Holiday,4.0,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2016,10,28,4,4,False,False,False,43,False,False,Not Holiday,4.0,False,False
PRODUCTIVITY,"1,000+",Free,Everyone,2015,6,9,1,2,False,False,False,24,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,100+,Free,Everyone,2018,3,23,4,1,False,False,False,12,False,False,Not Holiday,4.1,False,False
SHOPPING,100+,Free,Everyone,2018,5,30,2,2,False,False,False,22,False,False,Not Holiday,3.0,False,False
PRODUCTIVITY,100+,Free,Everyone,2018,6,7,3,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2018,6,8,4,2,False,False,False,23,False,False,Not Holiday,4.1,False,False
FINANCE,100+,Free,Everyone,2018,7,28,5,3,True,False,False,30,False,False,Not Holiday,4.4,False,False
TOOLS,"10,000+",Free,Everyone,2018,6,5,1,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
NEWS_AND_MAGAZINES,"10,000+",Free,Teen,2018,6,19,1,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
NEWS_AND_MAGAZINES,100+,Free,Everyone,2018,5,26,5,2,True,False,False,21,False,False,Not Holiday,4.1,False,False
SHOPPING,"5,000,000+",Free,Teen,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.1,False,False
GAME,"50,000,000+",Free,Teen,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,3.0,False,False
GAME,"5,000,000+",Free,Teen,2013,9,16,0,3,False,False,False,38,False,False,Not Holiday,2.1,False,False
FAMILY,"1,000+",Free,Everyone,2017,6,8,3,2,False,False,False,23,False,False,Not Holiday,4.1,False,False
FAMILY,"5,000,000+",Free,Everyone,2015,8,22,5,3,True,False,False,34,False,False,Not Holiday,3.0,False,False
GAME,"10,000,000+",Free,Teen,2014,6,6,4,2,False,False,False,23,False,False,Not Holiday,3.0,False,False
FAMILY,"1,000,000+",Free,Teen,2017,1,20,4,1,False,False,False,3,False,False,Not Holiday,2.3,False,False
FAMILY,"100,000+",Free,Teen,2015,9,8,1,3,False,False,False,37,False,False,Not Holiday,3.0,False,False
GAME,"10,000+",Free,Everyone,2018,5,20,6,2,True,False,False,20,False,False,Not Holiday,4.1,False,False
FAMILY,"50,000+",Free,Teen,2015,4,3,4,2,False,False,False,14,False,False,Not Holiday,4.2,False,False
FAMILY,100+,Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.4,False,False
FAMILY,"1,000,000+",Free,Everyone,2015,8,22,5,3,True,False,False,34,False,False,Not Holiday,3.0,False,False
FAMILY,"10,000+",Free,Everyone,2017,3,1,2,1,False,True,False,9,False,False,Not Holiday,4.0,False,False
LIFESTYLE,"1,000+",Free,Everyone,2016,5,4,2,2,False,False,False,18,False,False,Not Holiday,2.2,False,False
FAMILY,"100,000+",Free,Everyone 10+,2015,12,21,0,4,False,False,False,52,True,False,Not Holiday,2.3,False,False
FAMILY,"500,000+",Free,Teen,2018,8,6,0,3,False,False,False,32,False,False,Not Holiday,4.4,False,False
GAME,"10,000,000+",Free,Everyone 10+,2016,7,22,4,3,False,False,False,29,False,False,Not Holiday,2.3,False,False
FAMILY,"100,000+",Free,Everyone,2017,7,13,3,3,False,False,False,28,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2017,2,27,0,1,False,False,False,9,False,False,Not Holiday,4.1,False,False
GAME,"10,000,000+",Free,Teen,2018,5,30,2,2,False,False,False,22,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,"1,000+",Free,Everyone,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
GAME,"10,000,000+",Free,Teen,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,2.3,False,False
GAME,"1,000,000+",Free,Everyone,2017,2,2,3,1,False,False,False,5,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000,000+",Free,Everyone 10+,2015,9,5,5,3,True,False,False,36,False,False,Not Holiday,3.0,False,False
FAMILY,"10,000,000+",Free,Mature 17+,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
SPORTS,"100,000,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.1,False,False
PHOTOGRAPHY,"10,000,000+",Free,Everyone,2018,3,29,3,1,False,False,False,13,False,False,Not Holiday,4.0,False,False
GAME,"100,000+",Free,Teen,2018,7,7,5,3,True,False,False,27,False,False,Not Holiday,4.1,False,False
PHOTOGRAPHY,"5,000,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.0,False,False
COMMUNICATION,"10,000,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.1,False,False
FAMILY,"10,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
TOOLS,"100,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,2.3,False,False
GAME,"1,000,000+",Free,Everyone 10+,2017,7,13,3,3,False,False,False,28,False,False,Not Holiday,4.1,False,False
SHOPPING,"10,000,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
GAME,"50,000,000+",Free,Everyone 10+,2018,6,11,0,2,False,False,False,24,False,False,Not Holiday,4.1,False,False
GAME,"10,000,000+",Free,Everyone 10+,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.1,False,False
VIDEO_PLAYERS,"10,000,000+",Free,Everyone,2018,7,27,4,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
VIDEO_PLAYERS,"10,000,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,5.0,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,1,26,4,1,False,False,False,4,False,False,Not Holiday,4.1,False,False
FAMILY,"100,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,5.0,False,False
TOOLS,"100,000+",Free,Everyone,2017,5,18,3,2,False,False,False,20,False,False,Not Holiday,4.1,False,False
TOOLS,"100,000+",Free,Everyone,2017,11,23,3,4,False,False,False,47,True,True,Thanksgiving Day,4.1,False,False
FAMILY,"1,000,000+",Free,Everyone,2016,12,16,4,4,False,False,False,50,True,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Free,Everyone,2014,7,2,2,3,False,False,False,27,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000+",Free,Everyone,2017,7,28,4,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
FAMILY,"1,000+",Free,Everyone,2018,3,13,1,1,False,False,False,11,False,False,Not Holiday,5.0,False,False
BOOKS_AND_REFERENCE,"5,000+",Free,Everyone,2018,5,2,2,2,False,False,False,18,False,False,Not Holiday,4.1,False,False
GAME,"10,000+",Free,Everyone,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
FAMILY,"10,000+",Free,Everyone,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.4,False,False
SPORTS,"100,000+",Free,Everyone,2018,5,22,1,2,False,False,False,21,False,False,Not Holiday,4.4,False,False
SPORTS,"50,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
FAMILY,"10,000+",Free,Everyone,2017,7,7,4,3,False,False,False,27,False,False,Not Holiday,4.1,False,False
SPORTS,"1,000+",Paid,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2014,7,3,3,3,False,False,False,27,False,False,Not Holiday,2.2,False,False
FAMILY,"50,000+",Free,Everyone,2018,2,9,4,1,False,False,False,6,False,False,Not Holiday,3.0,False,False
SOCIAL,"100,000+",Free,Mature 17+,2018,8,6,0,3,False,False,False,32,False,False,Not Holiday,4.4,False,False
FAMILY,"50,000+",Free,Everyone,2018,2,12,0,1,False,False,False,7,False,False,Not Holiday,3.0,False,False
LIFESTYLE,"10,000+",Free,Everyone,2015,6,28,6,2,True,False,False,26,False,False,Not Holiday,2.3,False,False
FAMILY,100+,Free,Everyone,2017,10,25,2,4,False,False,False,43,False,False,Not Holiday,4.1,False,False
FAMILY,10+,Free,Everyone,2017,9,18,0,3,False,False,False,38,False,False,Not Holiday,2.3,False,False
FAMILY,"10,000+",Free,Everyone,2018,4,17,1,2,False,False,False,16,False,False,Not Holiday,3.0,False,False
COMMUNICATION,10+,Free,Everyone,2017,4,25,1,2,False,False,False,17,False,False,Not Holiday,4.2,False,False
MAPS_AND_NAVIGATION,"10,000+",Free,Everyone,2017,5,29,0,2,False,False,False,22,False,True,Memorial Day,4.0,False,False
SOCIAL,500+,Free,Teen,2017,2,25,5,1,True,False,False,8,False,False,Not Holiday,4.1,False,False
SOCIAL,100+,Free,Teen,2017,9,22,4,3,False,False,False,38,False,False,Not Holiday,4.1,False,False
FINANCE,"100,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,4.3,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,5,22,1,2,False,False,False,21,False,False,Not Holiday,4.0,False,False
TOOLS,"10,000,000+",Free,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.1,False,False
TOOLS,"10,000,000+",Free,Everyone,2018,1,3,2,1,False,False,False,1,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,4,3,1,2,False,False,False,14,False,False,Not Holiday,4.1,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,8,4,5,3,True,False,False,31,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000+",Free,Mature 17+,2018,3,23,4,1,False,False,False,12,False,False,Not Holiday,4.1,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,8,4,5,3,True,False,False,31,False,False,Not Holiday,4.0,False,False
FINANCE,"10,000+",Free,Everyone,2018,5,2,2,2,False,False,False,18,False,False,Not Holiday,5.0,False,False
FAMILY,"5,000+",Free,Everyone,2018,5,29,1,2,False,False,False,22,False,False,Not Holiday,5.0,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,6,12,1,2,False,False,False,24,False,False,Not Holiday,4.1,False,False
PRODUCTIVITY,10+,Paid,Everyone,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.0,False,False
TOOLS,"100,000+",Free,Everyone,2018,4,12,3,2,False,False,False,15,False,False,Not Holiday,3.0,False,False
VIDEO_PLAYERS,"10,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
TOOLS,"5,000,000+",Free,Everyone,2018,7,4,2,3,False,False,False,27,False,True,Independence Day,4.0,False,False
PRODUCTIVITY,"10,000+",Free,Everyone,2018,1,12,4,1,False,False,False,2,False,False,Not Holiday,4.2,False,False
PHOTOGRAPHY,"1,000,000+",Free,Everyone,2016,9,20,1,3,False,False,False,38,False,False,Not Holiday,4.0,False,False
SOCIAL,"1,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
TOOLS,"1,000,000+",Free,Everyone,2016,7,13,2,3,False,False,False,28,False,False,Not Holiday,4.0,False,False
TOOLS,"50,000+",Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.1,False,False
SPORTS,"10,000+",Free,Everyone,2015,9,17,3,3,False,False,False,38,False,False,Not Holiday,2.2,False,False
VIDEO_PLAYERS,"10,000,000+",Free,Everyone,2017,12,20,2,4,False,False,False,51,True,False,Not Holiday,4.0,False,False
PRODUCTIVITY,"100,000+",Free,Everyone,2016,10,25,1,4,False,False,False,43,False,False,Not Holiday,4.2,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,4,3,1,2,False,False,False,14,False,False,Not Holiday,4.1,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.2,False,False
VIDEO_PLAYERS,"1,000,000+",Free,Everyone,2017,3,19,6,1,True,False,False,11,False,False,Not Holiday,2.3,False,False
SOCIAL,"10,000+",Free,Mature 17+,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.0,False,False
BOOKS_AND_REFERENCE,"10,000+",Free,Everyone 10+,2018,1,12,4,1,False,False,False,2,False,False,Not Holiday,4.0,False,False
SOCIAL,"5,000+",Free,Teen,2018,3,3,5,1,True,False,False,9,False,False,Not Holiday,4.4,False,False
COMMUNICATION,"5,000+",Free,Everyone,2018,6,3,6,2,True,False,False,22,False,False,Not Holiday,4.4,False,False
FAMILY,"100,000+",Free,Everyone,2017,1,19,3,1,False,False,False,3,False,False,Not Holiday,3.0,False,False
TOOLS,"1,000+",Free,Everyone,2016,8,5,4,3,False,False,False,31,False,False,Not Holiday,3.0,False,False
MEDICAL,"1,000+",Free,Everyone,2018,1,17,2,1,False,False,False,3,False,False,Not Holiday,4.3,False,False
SOCIAL,"1,000+",Free,Teen,2018,5,21,0,2,False,False,False,21,False,False,Not Holiday,4.1,False,False
TOOLS,"5,000+",Free,Everyone,2018,6,7,3,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
GAME,"10,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
PERSONALIZATION,"1,000+",Free,Everyone,2013,10,4,4,4,False,False,False,40,False,False,Not Holiday,2.1,False,False
TOOLS,"1,000+",Free,Everyone,2017,9,20,2,3,False,False,False,38,False,False,Not Holiday,4.0,False,False
TOOLS,"1,000+",Free,Everyone,2017,4,26,2,2,False,False,False,17,False,False,Not Holiday,4.1,False,False
TOOLS,"1,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,2.3,False,False
SOCIAL,100+,Free,Everyone,2014,11,26,2,4,False,False,False,48,True,False,Not Holiday,4.1,False,False
